image_path,label
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11705.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11706.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11709.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1171.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11710.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11712.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11713.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11714.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11715.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11716.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11718.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11719.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1172.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11720.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11721.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11722.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11723.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11724.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11725.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11726.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11727.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11728.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11730.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11731.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11732.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11733.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11734.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11735.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11736.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11738.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11739.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1174.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11741.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11742.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11743.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11744.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11745.JPG,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11746.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11747.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11748.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11749.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11751.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11755.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11757.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11758.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11759.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1176.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11760.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11761.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11763.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11764.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11765.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11766.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11769.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1177.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11770.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11771.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11772.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11775.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11776.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11778.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11779.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1178.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy11780.png,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1179.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1180.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1181.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1182.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1183.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1184.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1186.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1187.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1188.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy119.jpeg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1191.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1192.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1193.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1194.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1196.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1197.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1198.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Healthy/processed_img_Healthy1199.jpg,Healthy
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot001.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0010.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00101.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00102.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00103.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00105.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00107.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00108.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0011.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00111.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00112.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00113.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00114.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00115.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00116.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00117.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00119.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00121.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00122.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00123.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00124.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00125.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00126.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00127.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00128.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00129.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00130.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00132.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00133.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00134.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00136.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00137.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00138.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00139.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0014.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00140.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00141.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00142.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00143.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00144.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00145.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00146.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00147.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00149.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0015.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00150.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00152.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00153.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00154.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00155.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00156.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00157.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00158.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00159.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0016.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00160.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00161.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00162.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00163.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00165.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00166.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00167.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00168.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00169.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0017.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00170.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00171.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00173.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00175.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00176.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00178.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00179.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00180.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00181.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00183.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00184.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00185.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00186.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00187.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00188.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00189.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0019.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00190.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00192.JPG,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00193.JPG,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00195.png,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00196.JPG,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00197.png,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00198.png,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot002.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0020.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00200.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00201.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00202.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00203.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00204.png,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00206.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00207.png,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0021.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00210.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00211.png,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00213.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00214.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00215.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00217.JPG,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00218.JPG,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00219.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0022.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00220.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00221.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00222.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00223.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00224.png,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00225.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00226.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00228.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00229.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0023.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00231.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00232.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00234.jpg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00235.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00236.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00237.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00238.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00239.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot0024.jpeg,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00240.JPG,Leaf Spot
Aloe Vera Leaf Disease Detection Dataset/Leaf Spot/processed_img_Leaf Spot00242.jpg,Leaf Spot
